repository,state,closed_at,title,label,is_bug,body
ScreamingHawk/android-slideshow,closed,2018-02-22 18:30:20,Fast Scroll,"[Label(name=""enhancement""), Label(name=""wontfix"")]",0,"When viewing a slideshow swiping through images one at a time can be time consuming. 

The current solution is to return to the list view and scroll through to find the image to start from and then click on it to restart the slideshow at that position. 

Proposed solution: Add a list of thumbnails in a list that can be ""flung"" to scroll quickly through multiple images. 

Opinions welcome. "
ScreamingHawk/android-slideshow,closed,2017-03-01 18:01:50,Handle Image Too Large error,"[Label(name=""bug"")]",1,"This exception is causing the application to crash: 

java.lang.RuntimeException: Canvas: trying to draw too large(xxxbytes) bitmap.
	at android.view.DisplayListCanvas.throwIfCannotDraw(DisplayListCanvas.java:260)
	at android.graphics.Canvas.drawBitmap(Canvas.java:1415)
	at android.graphics.drawable.BitmapDrawable.draw(BitmapDrawable.java:528)"
ScreamingHawk/android-slideshow,closed,2017-02-14 03:07:58,Reset slide change timer on manual slide change,"[Label(name=""bug"")]",1,"When manually changing a slide (by swiping) the timer for automatically changing to the next slide is not reset. This means that the image that is swiped to is not displayed for as long as other images, and can make swiping through multiple images annoying as the slideshow continues to try to progress. "
ScreamingHawk/android-slideshow,closed,2017-02-12 07:34:04,Add buttons to get the app,[],0,
ScreamingHawk/android-slideshow,closed,2017-02-27 02:01:39,Request: Slideshow from extSdCard and UsbDrive,"[Label(name=""enhancement"")]",0,Request: Slideshow from extSdCard and UsbDrive
ScreamingHawk/android-slideshow,closed,2017-02-08 02:07:47,Share button,"[Label(name=""enhancement"")]",0,There have been a few times where I've wanted to share a photo I've been viewing during a slideshow. There should be a button for this
ScreamingHawk/android-slideshow,closed,2017-02-07 19:36:41,Random order doesn't start on the selected image,"[Label(name=""bug"")]",1,"When selecting an image to begin a slideshow, if you have the random order preference enabled you do not start on the selected image. "
ScreamingHawk/android-slideshow,closed,2017-02-07 19:36:39,Reload preferences when returning to activity,"[Label(name=""bug"")]",1,"When viewing a slideshow, if you navigate to the settings activity, change some settings, and then navigate back, you would expect the preferences to be updated immediately. They do not. This should be fixed. "
ScreamingHawk/android-slideshow,closed,2017-02-08 03:25:56,Out of memory error,"[Label(name=""bug"")]",1,Out of memory error when viewing long lists of files with thumbnails and when viewing slideshows with many images
ScreamingHawk/android-slideshow,closed,2017-02-06 19:27:23,Do not automatically resume the slideshow once manually stopped,"[Label(name=""bug"")]",1,"When the user has stopped an image for viewing, deleting etc, the slideshow should not automatically resume. "
ScreamingHawk/android-slideshow,closed,2017-02-27 20:24:17,Overlay image meta data,"[Label(name=""enhancement"")]",0,"When viewing images in a slideshow, I'm sometimes interested in the image meta data (size, dimensions, name etc) It would be nice to have an option to overlay the meta data on the image during the slideshow. "
ScreamingHawk/android-slideshow,closed,2017-02-06 19:27:28,Add ability to have slideshow stop once full rotation is complete,"[Label(name=""enhancement"")]",0,Currently the application will start the slideshow from the beginning again once all the images have been shown. This is good default behaviour. It would be nice to add an option to have the slideshow stop once all images have been shown. 
ScreamingHawk/android-slideshow,closed,2017-02-07 18:35:17,Update launcher icon to newly designed icon,[],0,
ScreamingHawk/android-slideshow,closed,2017-02-07 18:38:14,New icon,"[Label(name=""help wanted"")]",0,"The current icon is generated from one of the example Creative Commons images built in to android studio. The new icon should be flat, minimal and simple. "
ScreamingHawk/android-slideshow,closed,2017-02-05 20:11:07,Unnecessary padding around scroll view in list view,"[Label(name=""bug"")]",1,On the list view there is additional padding around the scrolling view. The extra blank space at the bottom makes it appear as if the list is complete on certain screen sizes. Scrolling 'off the screen' is better to imply there are more items in the list. 
ScreamingHawk/android-slideshow,closed,2017-02-08 03:25:05,Remember scroll position when leaving and returning to app in list view,"[Label(name=""bug"")]",1,"When changing application and changing back,  the position of the scrollbar should be retained"
ScreamingHawk/android-slideshow,closed,2017-02-06 19:27:30,Random slideshow order setting,"[Label(name=""enhancement"")]",0,Add a setting that has a slideshow process in a randomized order
ScreamingHawk/android-slideshow,closed,2017-02-06 19:27:33,Configurable slide timings,"[Label(name=""enhancement"")]",0,The time between slides needs to be configurable in the settings. The default values seem either too fast or too slow depending on the usage. 
ScreamingHawk/android-slideshow,closed,2017-02-05 20:21:56,Delete button need are you sure confirmation dialog,"[Label(name=""enhancement"")]",0,Deleting an image is a permanent thing. There should be a dialog option to ask if the user is sure before proceeding. 
